okr;nrk;komitet;kandydat;glosy;procent;lprocent;wynik;plec
24;24;PiS;ŁUKASZEWICZ Henryk;695;0.13;0.26;N;M
24;25;PiS;BUJNO Bożena Teresa;1061;0.20;0.39;N;K
24;26;PiS;ZDUŃCZYK Agnieszka;1520;0.29;0.56;N;K
24;27;PiS;WASILEWSKA Izabela;1170;0.22;0.43;N;K
24;28;PiS;SZCZUDŁO Aleksandra;12222;2.35;4.51;T;K
24;1;SLD;KRUTUL Paweł;13455;2.58;28.42;T;M
24;2;SLD;KUSZNIERUK Piotr;8293;1.59;17.52;N;M
24;3;SLD;ROSIŃSKA Katarzyna Ewa;5280;1.01;11.15;N;K
24;4;SLD;PROKOPIUK Seweryn;1189;0.23;2.51;N;M
24;5;SLD;MAŃCZUK Tomasz;868;0.17;1.83;N;M
24;6;SLD;BOROWIK Janusz;1400;0.27;2.96;N;M
24;7;SLD;REMBISZEWSKA Justyna;944;0.18;1.99;N;K
24;8;SLD;MURAWKO Elżbieta;703;0.14;1.48;N;K
24;9;SLD;ARASIMOWICZ Renata;388;0.07;0.82;N;K
24;10;SLD;CZERNIAWSKA Izabela Teresa;793;0.15;1.68;N;K
24;11;SLD;DEONIZIAK Joanna Grażyna;986;0.19;2.08;N;K
24;12;SLD;POPŁAWSKI Jakub;533;0.10;1.13;N;M
24;13;SLD;BIRGIEL Marcin;487;0.09;1.03;N;M
24;14;SLD;MATWIEJCZUK Jolanta Gertruda;449;0.09;0.95;N;K
24;15;SLD;ŚNIADACH Mieczysław;535;0.10;1.13;N;M
24;16;SLD;JANOSZKA Grzegorz Jan;174;0.03;0.37;N;M
24;17;SLD;SKOWROŃSKI Adrian;225;0.04;0.48;N;M
24;18;SLD;MIRONOWICZ Mikołaj;909;0.17;1.92;N;M
24;19;SLD;ARTYSIEWICZ Michalina Daria;184;0.04;0.39;N;K
24;20;SLD;ANDRUKIEWICZ Aleksandra Julia;367;0.07;0.78;N;K
24;21;SLD;KRAWCZYK Anna Małgorzata;223;0.04;0.47;N;K
24;22;SLD;JANICKI Dariusz Jerzy;289;0.06;0.61;N;M
24;23;SLD;OSIEJEWSKI Jakub;69;0.01;0.15;N;M
24;24;SLD;WYSOCKA Kamila Maria;287;0.06;0.61;N;K
24;25;SLD;JASIONEK Anna;184;0.04;0.39;N;K
24;26;SLD;DROBEK Grzegorz;161;0.03;0.34;N;M
24;27;SLD;SIELAWA Magdalena;326;0.06;0.69;N;K
24;28;SLD;KORONKIEWICZ Wojciech Janusz;7641;1.47;16.14;N;M
24;1;PO;TYSZKIEWICZ Robert;17185;3.30;15.69;T;M
24;2;PO;TRUSKOLASKI Krzysztof;37273;7.16;34.03;T;M
24;3;PO;KAMIŃSKA Bożena;11312;2.17;10.33;N;K
24;4;PO;BORYSEWICZ Maciej Andrzej;6104;1.17;5.57;N;M
24;5;PO;CZYKWIN Eugeniusz;14083;2.71;12.86;T;M
24;6;PO;DEN Jolanta;5780;1.11;5.28;N;K
24;7;PO;BIL-JARUZELSKI Krzysztof Janusz;781;0.15;0.71;N;M
24;8;PO;CIEŚLIK Leszek Stanisław;1744;0.34;1.59;N;M
24;9;PO;ŁAWROWSKA Joanna Dorota;422;0.08;0.39;N;K
24;10;PO;NOWAK Tadeusz Zenon;334;0.06;0.30;N;M
24;11;PO;ZWOLIŃSKA Bożena Teresa;1562;0.30;1.43;N;K
24;12;PO;PIORUNEK Jacek;1160;0.22;1.06;N;M
24;13;PO;GUTOWSKI Mateusz Damian;488;0.09;0.45;N;M
24;14;PO;RAŚ Andrzej;815;0.16;0.74;N;M
24;15;PO;ROSZKOWSKA Halina;427;0.08;0.39;N;K
24;16;PO;ŻERO Franciszek Krzysztof;357;0.07;0.33;N;M
24;17;PO;DOLIWA Stanisław Adam;603;0.12;0.55;N;M
24;18;PO;SASINOWSKA Dorota;288;0.06;0.26;N;K
24;19;PO;KARASZEWSKA Katarzyna;324;0.06;0.30;N;K
24;20;PO;SAMUL Marek;217;0.04;0.20;N;M
24;21;PO;PYRKO Paulina;206;0.04;0.19;N;K
24;22;PO;TALKOWSKI Bronisław;154;0.03;0.14;N;M
24;23;PO;SZCZYGIEŁ-ROGOWSKA Jolanta;256;0.05;0.23;N;K
24;24;PO;TARGOŃSKI Łukasz;253;0.05;0.23;N;M
24;25;PO;ŁEPKOWSKA-GOŁAŚ Alicja;181;0.03;0.17;N;K
24;26;PO;KARCZEWSKA Wioletta Maria;130;0.02;0.12;N;K
24;27;PO;MALINOWSKA Beata;260;0.05;0.24;N;K
24;28;PO;CIMOSZEWICZ Tomasz;6828;1.31;6.23;N;M
25;1;PSL;KOBYLARZ Andrzej Sławomir;7463;1.41;23.92;N;M
25;2;PSL;TRAWICKI Krzysztof Gabriel;5310;1.00;17.02;N;M
25;3;PSL;PAWŁOWSKA Maria Urszula;2774;0.52;8.89;N;K
25;4;PSL;KUCHAREK Adam Antoni;1199;0.23;3.84;N;M
25;5;PSL;KACZYŃSKI Leszek Józef;1057;0.20;3.39;N;M
25;6;PSL;SARNOWSKI Wojciech Ireneusz;1400;0.26;4.49;N;M
25;7;PSL;BIERNACKI Paweł Piotr;1227;0.23;3.93;N;M
25;8;PSL;CYMERYS Wojciech;646;0.12;2.07;N;M
25;9;PSL;TUSK Lucyna Maria;1022;0.19;3.28;N;K
25;10;PSL;NOWAK Bartosz Kazimierz;1035;0.20;3.32;N;M
25;11;PSL;DASZKIEWICZ Maria Jolanta;830;0.16;2.66;N;K
25;12;PSL;KŁOS Małgorzata Maria;991;0.19;3.18;N;K
25;13;PSL;WERONIECKI Bartosz Szymon;992;0.19;3.18;N;M
25;14;PSL;GRAHN Marianna;228;0.04;0.73;N;K
25;15;PSL;MICHALAK Leszek;374;0.07;1.20;N;M
25;16;PSL;KAMIŃSKI Paweł;644;0.12;2.06;N;M
25;17;PSL;DOMBROWSKA-GRUBBA Beata Agnieszka;571;0.11;1.83;N;K
25;18;PSL;HOŁUBOWSKI Bartosz Rafał;237;0.04;0.76;N;M
25;19;PSL;RYBAKOWSKA Małgorzata;336;0.06;1.08;N;K
25;20;PSL;MŁOT Andrzej;545;0.10;1.75;N;M
25;21;PSL;PASZEK Krystyna;447;0.08;1.43;N;K
25;22;PSL;DĄBEK-STOBIERSKA Janina Maria;211;0.04;0.68;N;K
25;23;PSL;GRAJOSZEK Zbigniew Mariusz;226;0.04;0.72;N;M
25;24;PSL;DORNIAK Tomasz;1438;0.27;4.61;N;M
25;1;PiS;SELLIN Jarosław Daniel;29834;5.64;17.57;T;M
25;2;PiS;PŁAŻYŃSKI Kacper Maciej;89384;16.90;52.66;T;M
25;3;PiS;ŻEBROWSKI Arwid Marek;7304;1.38;4.30;N;M
25;4;PiS;KILIAN Jan;7110;1.34;4.19;N;M
25;5;PiS;CYMAŃSKI Tadeusz;8019;1.52;4.72;T;M
25;6;PiS;SMOLIŃSKI Kazimierz;10993;2.08;6.48;T;M
25;7;PiS;RABENDA Karol Kazimierz;1647;0.31;0.97;N;M
25;8;PiS;CELMER Sylwia Agnieszka;1755;0.33;1.03;N;K
25;9;PiS;KORALEWSKI Kazimierz Marian;739;0.14;0.44;N;M
25;10;PiS;RAKOWSKI Tomasz Jędrzej;990;0.19;0.58;N;M
25;11;PiS;PETKOWSKI Paweł Piotr;532;0.10;0.31;N;M
25;12;PiS;KEMPA Anna Magdalena;1834;0.35;1.08;N;K
25;13;PiS;SULEWSKA Katarzyna Joanna;927;0.18;0.55;N;K
25;14;PiS;WIECZOREK Jan Antoni;535;0.10;0.32;N;M
25;15;PiS;GÓRNIAK Sonia Anna;760;0.14;0.45;N;K
25;16;PiS;WITTNER Marcin Daniel;606;0.11;0.36;N;M
25;17;PiS;STOLC Grażyna Jadwiga;660;0.12;0.39;N;K
25;18;PiS;CABAJ Joanna Dorota;1388;0.26;0.82;N;K
25;19;PiS;JASIŃSKI Mirosław;416;0.08;0.25;N;M
25;20;PiS;WAŃCZYK-KULPIŃSKA Katarzyna Maria;298;0.06;0.18;N;K
25;21;PiS;BROŻEK Anna;1005;0.19;0.59;N;K
25;22;PiS;IMIANOWSKA Barbara;370;0.07;0.22;N;K
25;23;PiS;STANKIEWICZ Filip Andrzej;504;0.10;0.30;N;M
25;24;PiS;RACZAK Grzegorz;2143;0.41;1.26;N;M
25;1;SLD;MACIEJEWSKA Beata Monika;23319;4.41;32.73;T;K
25;2;SLD;BANACH Jolanta Maria;22485;4.25;31.56;N;K
25;3;SLD;KOWALCZUK Łukasz;2873;0.54;4.03;N;M
25;4;SLD;ŚNIEG Andrzej Stanisław;4211;0.80;5.91;N;M
25;5;SLD;PIĘKOŚ Michał Rafał;2578;0.49;3.62;N;M
25;6;SLD;OCHOCKA Iwona;2885;0.55;4.05;N;K
25;7;SLD;STROJNY Olga;2026;0.38;2.84;N;K
25;8;SLD;GWOŹDŹ Edward Rajmund;468;0.09;0.66;N;M
25;9;SLD;HRYNIEWSKI Wojciech;739;0.14;1.04;N;M
25;10;SLD;NOWAK Karolina;1466;0.28;2.06;N;K
25;11;SLD;KRÓL Judyta Anna;990;0.19;1.39;N;K
25;12;SLD;PACEK Igor;543;0.10;0.76;N;M
25;13;SLD;HODERNY Adam Ryszard;917;0.17;1.29;N;M
25;14;SLD;GREKULAK Ksenia;512;0.10;0.72;N;K
25;15;SLD;KŁOS Wojciech Jakub;529;0.10;0.74;N;M
25;16;SLD;CYGAN Mirosław Wojciech;429;0.08;0.60;N;M
25;17;SLD;STAŻEWSKA Anna Ewa;462;0.09;0.65;N;K
25;18;SLD;WADLEWSKA Lucyna Beata;241;0.05;0.34;N;K
25;19;SLD;BYLICA Bartosz;266;0.05;0.37;N;M
25;20;SLD;MARKIEWICZ Dorota Maria;455;0.09;0.64;N;K
25;21;SLD;WICHERT Marcin Krystian;466;0.09;0.65;N;M
25;22;SLD;ŻOCHOWSKA Anna Kazimiera;502;0.09;0.70;N;K
25;23;SLD;SZKUDLAREK Joanna Dorota;932;0.18;1.31;N;K
25;24;SLD;KOPERSKI Romuald Wincenty;942;0.18;1.32;N;M
25;1;PO;NEUMANN Sławomir Arkadiusz;25202;4.77;11.53;T;M
25;2;PO;WAŁĘSA Jarosław Leszek;61805;11.69;28.29;T;M
25;3;PO;POMASKA Agnieszka Dominika;39103;7.39;17.90;T;K
25;4;PO;ADAMOWICZ Piotr;41795;7.90;19.13;T;M
25;5;PO;CHMIEL Małgorzata;13557;2.56;6.21;T;K
25;6;PO;SARNOWSKI Józef Leon;3887;0.74;1.78;N;M
25;7;PO;BOROWCZAK Jerzy Stanisław;5491;1.04;2.51;T;M
25;8;PO;WIDZ Piotr;4460;0.84;2.04;N;M
25;9;PO;BAUĆ Piotr Paweł;443;0.08;0.20;N;M
25;10;PO;BAGIŃSKI Piotr Wojciech;2540;0.48;1.16;N;M
25;11;PO;WÓJCIK Małgorzata Joanna;1505;0.28;0.69;N;K
25;12;PO;GANCAREWICZ Monika Katarzyna;888;0.17;0.41;N;K
25;13;PO;LISEK Krzysztof;1180;0.22;0.54;N;M
25;14;PO;SKONIECZNY Stefan Leon;2127;0.40;0.97;N;M
25;15;PO;MICHALSKI Jacek Wojciech;2790;0.53;1.28;N;M
25;16;PO;KACPROWICZ Beata Maria;965;0.18;0.44;N;K
25;17;PO;KULAS Jan Edward;1602;0.30;0.73;N;M
25;18;PO;HANDKE-OWSIAK Alicja;1081;0.20;0.49;N;K
25;19;PO;CZYŻEWSKA Agata Anna;1094;0.21;0.50;N;K
25;20;PO;POBŁOCKA Natalia Zuzanna;794;0.15;0.36;N;K
25;21;PO;ŚLEDŹ Mariusz;715;0.14;0.33;N;M
25;22;PO;MAJ Lucyna;1080;0.20;0.49;N;K
25;23;PO;REZMEROWSKI Roman Kazimierz;424;0.08;0.19;N;M
25;24;PO;LIEDER Ewa;3956;0.75;1.81;N;K
26;1;PSL;BIERNACKI Marek;19272;3.32;41.78;T;M
26;2;PSL;TOCZEK Marek Jerzy;1653;0.28;3.58;N;M
26;3;PSL;SZATKOWSKI Radosław Jan;1545;0.27;3.35;N;M
26;4;PSL;ELZANOWSKI Czesław Andrzej;909;0.16;1.97;N;M
26;5;PSL;TKACZYK Jerzy Andrzej;1469;0.25;3.18;N;M
26;6;PSL;LESNER Łukasz Jan;992;0.17;2.15;N;M
26;7;PSL;MASZLUCH Mirosław Józef;1256;0.22;2.72;N;M
26;8;PSL;GRUCHAŁA Michał Rajmund;1350;0.23;2.93;N;M
26;9;PSL;GNIAZDOWSKA Elżbieta;1381;0.24;2.99;N;K
26;10;PSL;BUJANOWICZ Krzysztof Robert;969;0.17;2.10;N;M
26;11;PSL;PRUSZAK Krzysztof Ludwik;1344;0.23;2.91;N;M
26;12;PSL;SZOSTAKIEWICZ Aldona Maria;956;0.16;2.07;N;K
26;13;PSL;ZAWADZKI Leszek Andrzej;838;0.14;1.82;N;M
26;14;PSL;MIKOŁAJCZYK Anna;1114;0.19;2.41;N;K
26;15;PSL;KELIŃSKI Tadeusz;436;0.08;0.95;N;M
26;16;PSL;MARKOWSKA Irena Maria;548;0.09;1.19;N;K
26;17;PSL;ZARZECKI Krzysztof Józef;245;0.04;0.53;N;M
26;18;PSL;ZIELIŃSKA Danuta;968;0.17;2.10;N;K
26;19;PSL;LUBCZYŃSKA-KIEŁPIŃSKA Anita Monika;260;0.04;0.56;N;K
26;20;PSL;KAMROWSKA Marta Karolina;465;0.08;1.01;N;K
26;21;PSL;KONCZANIN Bogusława;555;0.10;1.20;N;K
26;22;PSL;KRZEKOTOWSKI Jarosław Andrzej;119;0.02;0.26;N;M
26;23;PSL;PIANKOWSKA Bożena Barbara;359;0.06;0.78;N;K
26;24;PSL;KACZMAREK Jacek Piotr;475;0.08;1.03;N;M
26;25;PSL;PRZYBYLSKI Wojciech Wiesław;232;0.04;0.50;N;M
26;26;PSL;DORNIAK Krystyna Stefania;394;0.07;0.85;N;K
26;27;PSL;KUPCEWICZ Janusz Bogdan;1038;0.18;2.25;N;M
26;28;PSL;MĘCZYKOWSKI Dariusz Franciszek;4990;0.86;10.82;N;M
26;1;PiS;HORAŁA Marcin Michał;86079;14.82;40.68;T;M
26;2;PiS;MRÓWCZYŃSKI Aleksander Mikołaj;16726;2.88;7.91;T;M
26;3;PiS;MÜLLER Piotr Józef;26892;4.63;12.71;T;M
26;4;PiS;ŚNIADEK Janusz;9342;1.61;4.42;T;M
26;5;PiS;ZWIERCAN Małgorzata Grażyna;7879;1.36;3.72;N;K
26;6;PiS;ZARUDZKI Ryszard Janusz;2368;0.41;1.12;N;M
26;7;PiS;SROKA Magdalena Joanna;9349;1.61;4.42;T;K
26;8;PiS;ŁUCZYK Mariusz Wojciech;4317;0.74;2.04;N;M
26;9;PiS;KARCZEWSKI Piotr Mariusz;6768;1.17;3.20;N;M
26;10;PiS;DAMBEK Roman Witold;1549;0.27;0.73;N;M
26;11;PiS;TREDER Adam;3253;0.56;1.54;N;M
26;12;PiS;DREWA Marcin Paweł;3934;0.68;1.86;N;M
26;13;PiS;WETTA Krzysztof Adam;1623;0.28;0.77;N;M
26;14;PiS;MACKIEWICZ-SASIAK Violetta Lilianna;1194;0.21;0.56;N;K
26;15;PiS;STOLARCZYK Paweł;1644;0.28;0.78;N;M
26;16;PiS;LEYK Andrzej;2585;0.45;1.22;N;M
26;17;PiS;BUNIOWSKA Wiesława Barbara;833;0.14;0.39;N;K
26;18;PiS;LIS Anna;3162;0.54;1.49;N;K
26;19;PiS;BIAŁOOKA-KOSTENECKA Danuta Jadwiga;423;0.07;0.20;N;K
26;20;PiS;KUŻOWNIK Jan;299;0.05;0.14;N;M
26;21;PiS;BIROSZ Mariusz Krzysztof;657;0.11;0.31;N;M
26;22;PiS;TOBOLSKA Monika;852;0.15;0.40;N;K
26;23;PiS;WAŃTUCHOWICZ Anna Marta;611;0.11;0.29;N;K
26;24;PiS;BYSTRON Andrzej Grzegorz;3560;0.61;1.68;N;M
26;25;PiS;KRYGIER-NOWAK Urszula Grażyna;450;0.08;0.21;N;K
26;26;PiS;KURZELEWSKA Arleta;893;0.15;0.42;N;K
26;27;PiS;KOWALSKI Michał Bartosz;9000;1.55;4.25;N;M
26;28;PiS;KLAWITER Kazimierz;5340;0.92;2.52;N;M
26;1;SLD;SENYSZYN Joanna;36405;6.27;50.26;T;K
26;2;SLD;RUTKA Marek Andrzej;7929;1.37;10.95;T;M
26;3;SLD;HASKA Karolina;4410;0.76;6.09;N;K
26;4;SLD;ŁUKASZEWICZ Anna Beata;2023;0.35;2.79;N;K
26;5;SLD;LUBIEWSKI Adam Marek;821;0.14;1.13;N;M
26;6;SLD;SZUBIŃSKA Bożena Leokadia;1970;0.34;2.72;N;K
26;7;SLD;PONULAK Jan Stanisław;1601;0.28;2.21;N;M
26;8;SLD;KUTWA Marzena;1898;0.33;2.62;N;K
26;9;SLD;WIRKUS Katarzyna Gabriela;2303;0.40;3.18;N;K
26;10;SLD;LAMPART Jacek Heliodor;741;0.13;1.02;N;M
26;11;SLD;GAJEWSKA Beata Krystyna;1309;0.23;1.81;N;K
26;12;SLD;KWIATKOWSKI Ryszard Zygmunt;909;0.16;1.25;N;M
26;13;SLD;ŻYNIS Jakub Mikołaj;836;0.14;1.15;N;M
26;14;SLD;KOZIOŁ Krzysztof Kazimierz;968;0.17;1.34;N;M
26;15;SLD;JAROSZ Maciej;657;0.11;0.91;N;M
26;16;SLD;STENCEL Beata Krystyna;862;0.15;1.19;N;K
26;17;SLD;KOWALEWSKI Michał Stanisław;452;0.08;0.62;N;M
26;18;SLD;MARCIAK Rafał Marcin;585;0.10;0.81;N;M
26;19;SLD;ZAJĄCZKOWSKA Anna;979;0.17;1.35;N;K
26;20;SLD;CZUBALA Grażyna Teresa;250;0.04;0.35;N;K
26;21;SLD;LAMENTOWICZ Wojciech;436;0.08;0.60;N;M
26;22;SLD;SZCZOTKOWSKI Andrzej;188;0.03;0.26;N;M
26;23;SLD;DRYWA Magdalena Karolina;745;0.13;1.03;N;K
26;24;SLD;WEKWERT Paweł Władysław;349;0.06;0.48;N;M
26;25;SLD;STRZELECKA Magdalena Jadwiga;446;0.08;0.62;N;K
26;26;SLD;SŁUPECKI Jacek Ignacy;399;0.07;0.55;N;M
26;27;SLD;NOWAK Dominika Wirginia;721;0.12;1.00;N;K
26;28;SLD;STRZELCZYK Marcin Tomasz;1244;0.21;1.72;N;M
26;1;PO;NOWACKA Barbara Anna;88833;15.30;42.67;T;K
26;2;PO;PLOCKE Kazimierz Florian;12627;2.17;6.06;T;M
26;3;PO;KONWIŃSKI Zbigniew Marek;13286;2.29;6.38;T;M
26;4;PO;KRZYWONOS-STRYCHARSKA Henryka Krystyna;14508;2.50;6.97;T;K
26;5;PO;BONNA Leszek Jacek;7815;1.35;3.75;N;M
26;6;PO;AZIEWICZ Tadeusz;9385;1.62;4.51;T;M
26;7;PO;FURGO Grzegorz Witold;1807;0.31;0.87;N;M
26;8;PO;SZUMEŁDA Radomir;4160;0.72;2.00;N;M
26;9;PO;KWIECIEŃ Janina;9275;1.60;4.45;N;K
26;10;PO;WAWROWSKA Danuta Krystyna;3074;0.53;1.48;N;K
26;11;PO;SZLAS Rafał Bogusław;7113;1.22;3.42;N;M
26;12;PO;DZIERŻYŃSKI Arkadiusz Wacław;1050;0.18;0.50;N;M
26;13;PO;ŁUCZYCKA Krystyna;2364;0.41;1.14;N;K
26;14;PO;DOMOZYCH Marika;2255;0.39;1.08;N;K
26;15;PO;STRUK Andrzej Franciszek;3874;0.67;1.86;N;M
26;16;PO;SZCZYGIEŁ Karolina Justyna;1201;0.21;0.58;N;K
26;17;PO;MIELEWCZYK Iwona Teresa;2014;0.35;0.97;N;K
26;18;PO;SZROEDER Jaromir Jacek;3598;0.62;1.73;N;M
26;19;PO;KALINOWSKA Jolanta Maria;896;0.15;0.43;N;K
26;20;PO;WOJTUNIK Anna Monika;1181;0.20;0.57;N;K
26;21;PO;SINGER Elżbieta;766;0.13;0.37;N;K
26;22;PO;RYCKIEWICZ Iwona Maria;778;0.13;0.37;N;K
26;23;PO;BONDARENKO Adam;3817;0.66;1.83;N;M
26;24;PO;NAMYŚLAK Hubert Konrad;2260;0.39;1.09;N;M
26;25;PO;SOPYŁŁO Tomasz Szczepan;955;0.16;0.46;N;M
26;26;PO;SKÓRZYBÓT Igor;639;0.11;0.31;N;M
26;27;PO;WITTBRODT Piotr Witold;6212;1.07;2.98;N;M
26;28;PO;DĄBKOWSKI Marek Artur;2465;0.42;1.18;N;M
27;1;PSL;SZEMLA Mirosław Stanisław;10108;2.60;36.42;N;M
27;2;PSL;ORMANIEC Marian Albin;2827;0.73;10.19;N;M
27;3;PSL;KIEREŚ Małgorzata;2556;0.66;9.21;N;K
27;4;PSL;OGIEGŁO Alicja;1704;0.44;6.14;N;K
27;5;PSL;MAJOR Przemysław;1165;0.30;4.20;N;M
27;6;PSL;SZENDERA Waldemar Michał;1032;0.27;3.72;N;M
27;7;PSL;JARCO Dawid Sylwester;949;0.24;3.42;N;M
27;8;PSL;WÓJCIK Ryszard Tadeusz;576;0.15;2.08;N;M
27;9;PSL;WENGLORZ Halina Stefania;808;0.21;2.91;N;K
27;10;PSL;ŻYŁA Tadeusz;1281;0.33;4.62;N;M
27;11;PSL;KUĆKA Edward Stanisław;581;0.15;2.09;N;M
27;12;PSL;SZCZEPAŃCZYK-CHROBAK Magdalena Ewa;446;0.11;1.61;N;K
27;13;PSL;SOSNOWSKA Justyna Barbara;519;0.13;1.87;N;K
27;14;PSL;BRZOSKA-KRAWCZYK Brygida Urszula;144;0.04;0.52;N;K
27;15;PSL;GRZYB Andrzej Bernard;316;0.08;1.14;N;M
27;16;PSL;GAWĘDA Grzegorz Ryszard;754;0.19;2.72;N;M
27;17;PSL;BUTOR Lucyna;488;0.13;1.76;N;K
27;18;PSL;KOŻUSZNIK Danuta Maria;1498;0.38;5.40;N;K
27;1;PiS;SZWED Stanisław;65315;16.78;35.88;T;M
27;2;PiS;PUDA Grzegorz Paweł;23907;6.14;13.13;T;M
27;3;PiS;MATUSZNY Kazimierz Władysław;12967;3.33;7.12;T;M
27;4;PiS;DRABEK Przemysław Mieczysław;19770;5.08;10.86;T;M
27;5;PiS;WÓJCIK Magdalena Ewa;5816;1.49;3.20;N;K
27;6;PiS;GAŻA Grzegorz Krzysztof;11526;2.96;6.33;T;M
27;7;PiS;MACURA Ryszard Arkadiusz;7924;2.04;4.35;N;M
27;8;PiS;KANAFEK-LEWANDOWSKA Marcela Joanna;8414;2.16;4.62;N;K
27;9;PiS;ADAMSKA Barbara Lucyna;2336;0.60;1.28;N;K
27;10;PiS;ŁOŚ Konrad Tomasz;4964;1.28;2.73;N;M
27;11;PiS;MIDOR Adrian Kamil;5280;1.36;2.90;N;M
27;12;PiS;GOWIN Jarosław;5209;1.34;2.86;N;M
27;13;PiS;DZIEDZIC Janusz Witold;1340;0.34;0.74;N;M
27;14;PiS;BIEGUN Agnieszka Magdalena;2102;0.54;1.15;N;K
27;15;PiS;WAWRZECZKO Magdalena Elżbieta;1027;0.26;0.56;N;K
27;16;PiS;MICHNIK Renata Anna;970;0.25;0.53;N;K
27;17;PiS;PASIERBEK Łukasz Grzegorz;1161;0.30;0.64;N;M
27;18;PiS;BIAŁOWĄS Beata Iwona;1999;0.51;1.10;N;K
27;1;SLD;KOPERSKI Przemysław Adam;22055;5.67;49.34;T;M
27;2;SLD;LAMEK-KOCHANOWSKA Agnieszka Zofia;4392;1.13;9.83;N;K
27;3;SLD;CZYLOK Leszek Zbigniew;2070;0.53;4.63;N;M
27;4;SLD;SATŁAWA Henryk;1074;0.28;2.40;N;M
27;5;SLD;TYRNA Leszek;3445;0.89;7.71;N;M
27;6;SLD;CZAICKA Anna Maria;1007;0.26;2.25;N;K
27;7;SLD;MADZIA Magdalena;2480;0.64;5.55;N;K
27;8;SLD;BANOT Aleksandra Ewa;1202;0.31;2.69;N;K
27;9;SLD;SŁONKA-GIBAS Barbara Jolanta;506;0.13;1.13;N;K
27;10;SLD;PINDEL Władysław;593;0.15;1.33;N;M
27;11;SLD;GASPARSKA Katarzyna Olga;523;0.13;1.17;N;K
27;12;SLD;ZALEWSKA Alicja;855;0.22;1.91;N;K
27;13;SLD;HASIOR Aleksandra Maria;358;0.09;0.80;N;K
27;14;SLD;GRZYBEK Paulina Magdalena;776;0.20;1.74;N;K
27;15;SLD;BRUDNY Michał Jacek;1124;0.29;2.51;N;M
27;16;SLD;MIECH Paweł Piotr;580;0.15;1.30;N;M
27;17;SLD;SIĄKAŁA Artur Jerzy;654;0.17;1.46;N;M
27;18;SLD;NOSKOWSKI Zbigniew Henryk;1007;0.26;2.25;N;M
27;1;PO;NYKIEL Mirosława;46849;12.04;44.25;T;K
27;2;PO;PĘPEK Małgorzata Anna;17914;4.60;16.92;T;K
27;3;PO;SUCHOŃ Mirosław Tadeusz;10039;2.58;9.48;T;M
27;4;PO;MOLIN Andrzej Jan;8443;2.17;7.97;N;M
27;5;PO;GŁOMBEK Edyta Teresa;3878;1.00;3.66;N;K
27;6;PO;LAZAREK Gabriela Maria;3153;0.81;2.98;N;K
27;7;PO;MICHASIÓW Dariusz Stanisław;3959;1.02;3.74;N;M
27;8;PO;RYPLEWICZ Rafał Paweł;1508;0.39;1.42;N;M
27;9;PO;GIERTLER Łukasz Antoni;490;0.13;0.46;N;M
27;10;PO;ŚLĘK Marcin Rafał;1034;0.27;0.98;N;M
27;11;PO;KASZOK Ewa;714;0.18;0.67;N;K
27;12;PO;PIJANOWSKI Jerzy Marcin;738;0.19;0.70;N;M
27;13;PO;KRZYŻAK Karolina Józefa;422;0.11;0.40;N;K
27;14;PO;ŁUKOWICZ Beata Anna;439;0.11;0.41;N;K
27;15;PO;DESOŃ Bogdan Tomasz;217;0.06;0.20;N;M
27;16;PO;JAFERNIK Bronisław;279;0.07;0.26;N;M
27;17;PO;PIEGZIK-IZYDORCZYK Dorota Maria;532;0.14;0.50;N;K
27;18;PO;TOMCZYKIEWICZ Maciej Tadeusz;5268;1.35;4.98;N;M
28;1;PSL;KIEPURA Henryk;9763;3.43;39.52;N;M
28;2;PSL;SMELA Krzysztof;3894;1.37;15.76;N;M
28;3;PSL;GMITRUK Stanisław;2419;0.85;9.79;N;M
28;4;PSL;DOBRZYNIEWICZ Bartłomiej Przemysław;372;0.13;1.51;N;M
28;5;PSL;KUBAT Andrzej;1585;0.56;6.42;N;M
28;6;PSL;SOCHA-KORENDO Anna Marta;1312;0.46;5.31;N;K
28;7;PSL;GRUS Anna Barbara;866;0.30;3.51;N;K
28;8;PSL;KUMOR Monika Aleksandra;480;0.17;1.94;N;K
28;9;PSL;MŁYŃSKA Edyta Jolanta;758;0.27;3.07;N;K
28;10;PSL;KOTYNIA Krystian;499;0.18;2.02;N;M
28;11;PSL;CYRULIK Jerzy Józef;402;0.14;1.63;N;M
28;12;PSL;LISEK Iwona Izabela;508;0.18;2.06;N;K
28;13;PSL;NOWICKA Anna;675;0.24;2.73;N;K
28;14;PSL;DZWONNIK Michał Olaf;1171;0.41;4.74;N;M
28;1;PiS;GIŻYŃSKI Szymon Stanisław;42325;14.88;33.59;T;M
28;2;PiS;BURZYŃSKA Lidia Ewa;24672;8.67;19.58;T;K
28;3;PiS;TREPKA Mariusz Wiesław;12881;4.53;10.22;T;M
28;4;PiS;GAWRON Andrzej Janusz;13888;4.88;11.02;T;M
28;5;PiS;FAJER Monika;11660;4.10;9.25;N;K
28;6;PiS;DEREJCZYK Piotr;3363;1.18;2.67;N;M
28;7;PiS;KAPTACZ Anna Janina;2587;0.91;2.05;N;K
28;8;PiS;MAJ Tomasz;2261;0.79;1.79;N;M
28;9;PiS;LANGE Łukasz Artur;924;0.32;0.73;N;M
28;10;PiS;RUKSZA Paweł Jan;3366;1.18;2.67;N;M
