okr;nrk;komitet;kandydat;glosy;procent;procentl;wynik;plec
24;25;PSL;Grześ Anna;449;0.10;0.95;N;K
24;26;PSL;Łabieniec Wojciech;866;0.20;1.83;N;M
24;27;PSL;Łukasik Anetta Anna;255;0.06;0.54;N;K
24;28;PSL;Krajewski Stefan;1722;0.40;3.64;N;M
24;1;PO;Kudrycka Barbara;41047;9.57;32.26;T;K
24;2;PO;Raczkowski Damian;10271;2.40;8.07;T;M
24;3;PO;Tyszkiewicz Robert;10465;2.44;8.23;T;M
24;4;PO;Kamińska Bożena;10019;2.34;7.88;T;K
24;5;PO;Borysewicz Maciej Andrzej;5785;1.35;4.55;N;M
24;6;PO;Klim Józef Piotr;4992;1.16;3.92;N;M
24;7;PO;Cieślik Leszek Stanisław;5378;1.25;4.23;N;M
24;8;PO;Piotrowska Hanna Karolina;1356;0.32;1.07;N;K
24;9;PO;Sosna Aleksander;7645;1.78;6.01;N;M
24;10;PO;Sapińska Daria Krystyna;3188;0.74;2.51;N;K
24;11;PO;Nazarko Marek;2636;0.61;2.07;N;M
24;12;PO;Baszkiewicz Emilia;309;0.07;0.24;N;K
24;13;PO;Suszczyńska Monika;2612;0.61;2.05;N;K
24;14;PO;Grajek Zbysław Wojciech;908;0.21;0.71;N;M
24;15;PO;Śledziewska Edyta;651;0.15;0.51;N;K
24;16;PO;Pyzowski Mariusz Paweł;745;0.17;0.59;N;M
24;17;PO;Jabłońska Bożena;613;0.14;0.48;N;K
24;18;PO;Dragun Nadzieja Marzena;224;0.05;0.18;N;K
24;19;PO;Szewko Ilona Kinga;2416;0.56;1.90;N;K
24;20;PO;Nester Ksenia;325;0.08;0.26;N;K
24;21;PO;Putko Aneta;724;0.17;0.57;N;K
24;22;PO;Gliński Mieczysław Leszek;1753;0.41;1.38;N;M
24;23;PO;Pietruczuk Izabela;770;0.18;0.61;N;K
24;24;PO;Siewiereniuk-Maciorowska Agnieszka;203;0.05;0.16;N;K
24;25;PO;Mielko Cezary Jan;246;0.06;0.19;N;M
24;26;PO;Tymińska Ewa Bożenna;590;0.14;0.46;N;K
24;27;PO;Żalek Jacek;8103;1.89;6.37;T;M
24;28;PO;Pilecki Karol;3250;0.76;2.55;N;M
25;1;PiS;Fotyga Anna Elżbieta;24662;5.94;24.15;T;K
25;2;PiS;Łopiński Maciej Jan;15794;3.80;15.46;T;M
25;3;PiS;Jaworski Andrzej;22770;5.48;22.29;T;M
25;4;PiS;Jankowska Aleksandra Helena;3398;0.82;3.33;N;K
25;5;PiS;Smoliński Kazimierz;6881;1.66;6.74;N;M
25;6;PiS;Chrapkiewicz Daniela Jadwiga;3956;0.95;3.87;N;K
25;7;PiS;Liss Andrzej Marcelin;1518;0.37;1.49;N;M
25;8;PiS;Gwiazda Anna Teresa;5738;1.38;5.62;N;K
25;9;PiS;Guzikiewicz Karol Roman;2419;0.58;2.37;N;M
25;10;PiS;Kołakowska Anna Maria;2063;0.50;2.02;N;K
25;11;PiS;Steckiewicz Krzysztof;1258;0.30;1.23;N;M
25;12;PiS;Kałużny Andrzej;591;0.14;0.58;N;M
25;13;PiS;Strociak Marek Roman;1388;0.33;1.36;N;M
25;14;PiS;Kilian Jan;1976;0.48;1.93;N;M
25;15;PiS;Drelich Dariusz;666;0.16;0.65;N;M
25;16;PiS;Grajoszek Zbigniew Mariusz;948;0.23;0.93;N;M
25;17;PiS;Posmyk Joanna Grażyna;342;0.08;0.33;N;K
25;18;PiS;Obiedzińska Sylwia Iwona;465;0.11;0.46;N;K
25;19;PiS;Tuz Ewa Maria;996;0.24;0.98;N;K
25;20;PiS;Dudek Dorota;1524;0.37;1.49;N;K
25;21;PiS;Żuk Andrzej;532;0.13;0.52;N;M
25;22;PiS;Rzymski Zygmunt;587;0.14;0.57;N;M
25;23;PiS;Demski Patryk Jerzy;1659;0.40;1.62;N;M
25;1;SLD;Andruszkiewicz Krzysztof Włodzimierz;5314;1.28;20.80;N;M
25;2;SLD;Maciejewska Beata Monika;2974;0.72;11.64;N;K
25;3;SLD;Śnieg Jerzy Paweł;5254;1.27;20.57;N;M
25;4;SLD;Potulski Franciszek Józef;4108;0.99;16.08;N;M
25;5;SLD;Meyer Barbara Małgorzata;659;0.16;2.58;N;K
25;6;SLD;Rutkowski Wiesław Jan;1207;0.29;4.73;N;M
25;7;SLD;Wojnowska Maria;546;0.13;2.14;N;K
25;8;SLD;Piłat Adam Sławomir;620;0.15;2.43;N;M
25;9;SLD;Rusinowicz Tomasz Krzysztof;297;0.07;1.16;N;M
25;10;SLD;Jabłońska-Mazurek Dorota Bernadeta;433;0.10;1.70;N;K
25;11;SLD;Borejko Kordian Józef;250;0.06;0.98;N;M
25;12;SLD;Bucior Piotr Stanisław;139;0.03;0.54;N;M
25;13;SLD;Czernis Mirosław;300;0.07;1.17;N;M
25;14;SLD;Jurczyk Jolanta Stanisława;305;0.07;1.19;N;K
25;15;SLD;Prabucki Janusz Marcin;309;0.07;1.21;N;M
25;16;SLD;Seyda Danuta Wanda;201;0.05;0.79;N;K
25;17;SLD;Zagłoba Ryszard Andrzej;347;0.08;1.36;N;M
25;18;SLD;Leśków Agnieszka Anna;133;0.03;0.52;N;K
25;19;SLD;Mrozowicz Magdalena Marta;267;0.06;1.05;N;K
25;20;SLD;Zawisza Marzena;547;0.13;2.14;N;K
25;21;SLD;Gajdel Jan;112;0.03;0.44;N;M
25;22;SLD;Lipiński Tomasz Mikołaj;236;0.06;0.92;N;M
25;23;SLD;Landzianowski Marcin;153;0.04;0.60;N;M
25;24;SLD;Wilińska Joanna;831;0.20;3.25;N;K
25;1;PSL;Trawicki Krzysztof Gabriel;4376;1.05;22.66;N;M
25;2;PSL;Odya Zenon Jerzy;3565;0.86;18.46;N;M
25;3;PSL;Dombrowski Bogdan;1373;0.33;7.11;N;M
25;4;PSL;Przybylski Wojciech Wiesław;321;0.08;1.66;N;M
25;5;PSL;Mielewczyk Bożena Grażyna;806;0.19;4.17;N;K
25;6;PSL;Serocka Anna;888;0.21;4.60;N;K
25;7;PSL;Tomczyk Stanisław;459;0.11;2.38;N;M
25;8;PSL;Butkiewicz Ludwik;285;0.07;1.48;N;M
25;9;PSL;Herold-Wąs Lucyna Kinga;930;0.22;4.82;N;K
25;10;PSL;Lis Tomasz Sebastian;451;0.11;2.34;N;M
25;11;PSL;Borkowska Aneta Maria;309;0.07;1.60;N;K
25;12;PSL;Kostecki Marek Stanisław;243;0.06;1.26;N;M
25;13;PSL;Kosewska Danuta Jolanta;360;0.09;1.86;N;K
25;14;PSL;Pawlina Jan;586;0.14;3.03;N;M
25;15;PSL;Kłos Małgorzata Maria;276;0.07;1.43;N;K
25;16;PSL;Pochroń-Frankowski Leszek Michał;319;0.08;1.65;N;M
25;17;PSL;Sawicki Łukasz Marek;518;0.12;2.68;N;M
25;18;PSL;Cymerys Wojciech;455;0.11;2.36;N;M
25;19;PSL;Serocka-Chrzanowska Katarzyna Maria;415;0.10;2.15;N;K
25;20;PSL;Studziński Tadeusz Józef;752;0.18;3.89;N;M
25;21;PSL;Wieczorek Marta;584;0.14;3.02;N;K
25;22;PSL;Wolanin Izabela;132;0.03;0.68;N;K
25;23;PSL;Zdyb Edyta Izabela;234;0.06;1.21;N;K
25;24;PSL;Daszkiewicz Maria Jolanta;676;0.16;3.50;N;K
25;1;PO;Nowak Sławomir Ryszard;65629;15.80;29.95;T;M
25;2;PO;Arabski Tomasz;7384;1.78;3.37;N;M
25;3;PO;Hall Katarzyna;9898;2.38;4.52;T;K
25;4;PO;Pomaska Agnieszka Dominika;16117;3.88;7.36;T;K
25;5;PO;Kozdroń Jerzy;9913;2.39;4.52;T;M
25;6;PO;Neumann Sławomir Arkadiusz;14346;3.45;6.55;T;M
25;7;PO;Guzowska Iwona Kamila;22616;5.45;10.32;T;K
25;8;PO;Borowczak Jerzy Stanisław;10504;2.53;4.79;T;M
25;9;PO;Ołowski Piotr Paweł;7571;1.82;3.46;N;M
25;10;PO;Orłowski Paweł;8891;2.14;4.06;N;M
25;11;PO;Kulas Jan Edward;7072;1.70;3.23;N;M
25;12;PO;Morzyńska Dobrawa;1177;0.28;0.54;N;K
25;13;PO;Tyburska Iwona Joanna;1755;0.42;0.80;N;K
25;14;PO;Mroczkowska Magdalena Justyna;1460;0.35;0.67;N;K
25;15;PO;Koralewska Irena Danuta;617;0.15;0.28;N;K
25;16;PO;Hamerska Patrycja Magdalena;961;0.23;0.44;N;K
25;17;PO;Cichon Marian;3205;0.77;1.46;N;M
25;18;PO;Pawłowska Dorota Ewa;1343;0.32;0.61;N;K
25;19;PO;Kotlewska Joanna;798;0.19;0.36;N;K
25;20;PO;Chmiel Małgorzata;6666;1.61;3.04;N;K
25;21;PO;Kot Ewa Kamila;2623;0.63;1.20;N;K
25;22;PO;Karczmarzyk Marek Aureliusz;1589;0.38;0.73;N;M
25;23;PO;Pruś Sylwester Zbigniew;1940;0.47;0.89;N;M
25;24;PO;Blanik Leszek Robert;15031;3.62;6.86;T;M
26;1;PiS;Szczypińska Jolanta Irena;19819;4.37;17.44;T;K
26;2;PiS;Śniadek Janusz Józef;26440;5.83;23.27;T;M
26;3;PiS;Arciszewska-Mielewczyk Dorota Irvina;18088;3.99;15.92;T;K
26;4;PiS;Sellin Jarosław Daniel;9932;2.19;8.74;T;M
26;5;PiS;Kozak Zbigniew Ryszard;8437;1.86;7.42;N;M
26;6;PiS;Stanke Piotr Jerzy;8764;1.93;7.71;N;M
26;7;PiS;Bonkowski Waldemar;4410;0.97;3.88;N;M
26;8;PiS;Herbowska Grażyna;1130;0.25;0.99;N;K
26;9;PiS;Barzowski Jerzy;1437;0.32;1.26;N;M
26;10;PiS;Łuczyk Mariusz Wojciech;857;0.19;0.75;N;M
26;11;PiS;Horała Marcin Michał;756;0.17;0.67;N;M
26;12;PiS;Stróżyk Michał Bartłomiej;261;0.06;0.23;N;M
26;13;PiS;Śliwicki Adam Wojciech;765;0.17;0.67;N;M
26;14;PiS;Naczk Jan;859;0.19;0.76;N;M
26;15;PiS;Chajnowska-Włodarska Krystyna;362;0.08;0.32;N;K
26;16;PiS;Kowalewski Grzegorz Mieczysław;340;0.07;0.30;N;M
26;17;PiS;Kińczyk Krzysztof Maria;142;0.03;0.12;N;M
26;18;PiS;Wetta Krzysztof Adam;298;0.07;0.26;N;M
26;19;PiS;Klepacka Iwona Anna;431;0.09;0.38;N;K
26;20;PiS;Mackiewicz-Sasiak Violetta Lilianna;353;0.08;0.31;N;K
26;21;PiS;Kępka Teresa;2043;0.45;1.80;N;K
26;22;PiS;Maciejewski Dariusz Krzysztof;608;0.13;0.53;N;M
26;23;PiS;Saulski Arkady Franciszek;234;0.05;0.21;N;M
26;24;PiS;Wendt Kinga Stefania;328;0.07;0.29;N;K
26;25;PiS;Szulist Grażyna Irena;465;0.10;0.41;N;K
26;26;PiS;Kaczyńska Mirosława Anna;3537;0.78;3.11;N;K
26;27;PiS;Ławrukajtis Beata Agnieszka;496;0.11;0.44;N;K
26;28;PiS;Kujawski Robert;2055;0.45;1.81;N;M
26;1;SLD;Miller Leszek Cezary;18038;3.97;49.84;T;M
26;2;SLD;Gardias Dorota;6126;1.35;16.93;N;K
26;3;SLD;Kowalik Jacek Jakub;1854;0.41;5.12;N;M
26;4;SLD;Falkowski Mariusz Jacek;797;0.18;2.20;N;M
26;5;SLD;Gontarek Piotr Paweł;1340;0.30;3.70;N;M
26;6;SLD;Maj Marta Magdalena;746;0.16;2.06;N;K
26;7;SLD;Różański Andrzej Wawrzyniec;853;0.19;2.36;N;M
26;8;SLD;Maciejewska Beata Katarzyna;419;0.09;1.16;N;K
26;9;SLD;Sokołowski Krzysztof Andrzej;280;0.06;0.77;N;M
26;10;SLD;Woźniak Teresa;527;0.12;1.46;N;K
26;11;SLD;Kaszuba Bronisław;352;0.08;0.97;N;M
26;12;SLD;Piskorski Zdzisław;471;0.10;1.30;N;M
26;13;SLD;Kieza Iwona;374;0.08;1.03;N;K
26;14;SLD;Senger Ryszard Stanisław;408;0.09;1.13;N;M
26;15;SLD;Zalas Krystian Tomasz;81;0.02;0.22;N;M
26;16;SLD;Kuchta Anna Aleksandra;260;0.06;0.72;N;K
26;17;SLD;Blindow Dagmara Katarzyna;84;0.02;0.23;N;K
26;18;SLD;Kozłowski Wacław Aleksander;582;0.13;1.61;N;M
26;19;SLD;Konarska Kinga Łucja;198;0.04;0.55;N;K
26;20;SLD;Bowszys Jarosława;48;0.01;0.13;N;K
26;21;SLD;Gajowy Michał Grzegorz;291;0.06;0.80;N;M
26;22;SLD;Bysewska Teresa Jadwiga;381;0.08;1.05;N;K
26;23;SLD;Bochra Maciej Jakub;121;0.03;0.33;N;M
26;24;SLD;Pingot Agnieszka Ewa;139;0.03;0.38;N;K
26;25;SLD;Wojnowski Arkadiusz;250;0.06;0.69;N;M
26;26;SLD;Skowron Karolina Marta;262;0.06;0.72;N;K
26;27;SLD;Jaworski Jerzy Mieczysław;180;0.04;0.50;N;M
26;28;SLD;Taube Stanisław Kazimierz;728;0.16;2.01;N;M
26;1;PSL;Bujanowicz Stanisława Helena;5105;1.12;20.03;N;K
26;2;PSL;Kupcewicz Janusz Bogdan;1255;0.28;4.92;N;M
26;3;PSL;Lewna Hubert Alfons;4737;1.04;18.59;N;M
26;4;PSL;Doering Henryk Władysław;1319;0.29;5.18;N;M
26;5;PSL;Wąsikowski Leszek Jan;2136;0.47;8.38;N;M
26;6;PSL;Elzanowski Czesław Andrzej;282;0.06;1.11;N;M
26;7;PSL;Szatkowski Radosław Jan;460;0.10;1.80;N;M
26;8;PSL;Batruch Mirosław;699;0.15;2.74;N;M
26;9;PSL;Pajura Krystyna Ewa;924;0.20;3.63;N;K
26;10;PSL;Pruszak Krzysztof Ludwik;705;0.16;2.77;N;M
26;11;PSL;Kołodziejski Zdzisław;942;0.21;3.70;N;M
26;12;PSL;Bławat Jerzy Franciszek;367;0.08;1.44;N;M
26;13;PSL;Zawadzki Leszek Andrzej;344;0.08;1.35;N;M
26;14;PSL;Chyłek Alina Barbara;241;0.05;0.95;N;K
26;15;PSL;Dańczak Eugeniusz Antoni;332;0.07;1.30;N;M
26;16;PSL;Raduński Andrzej Edward;232;0.05;0.91;N;M
26;17;PSL;Konczanin Bogusława;266;0.06;1.04;N;K
26;18;PSL;Kurecki Bogdan Jan;249;0.05;0.98;N;M
26;19;PSL;Lesner Janusz Czesław;278;0.06;1.09;N;M
26;20;PSL;Szpakowski Jerzy;582;0.13;2.28;N;M
26;21;PSL;Wiktorowicz-Czapla Elżbieta Marianna;241;0.05;0.95;N;K
26;22;PSL;Wirkus Katarzyna Gabriela;884;0.19;3.47;N;K
26;23;PSL;Babińska Hanna Antonina;757;0.17;2.97;N;K
26;24;PSL;Holak Ewa;401;0.09;1.57;N;K
26;25;PSL;Gniazdowska Elżbieta;275;0.06;1.08;N;K
26;26;PSL;Dorniak Tomasz;420;0.09;1.65;N;M
26;27;PSL;Stencel Janusz;390;0.09;1.53;N;M
26;28;PSL;Sahajdak Jadwiga;662;0.15;2.60;N;K
26;1;PO;Biernacki Marek;66019;14.55;29.98;T;M
26;2;PO;Aziewicz Tadeusz;14013;3.09;6.36;T;M
26;3;PO;Kłosin Krystyna Maria;16187;3.57;7.35;T;K
26;4;PO;Plocke Kazimierz Florian;18452;4.07;8.38;T;M
26;5;PO;Hoppe Teresa Jadwiga;7552;1.66;3.43;T;K
26;6;PO;Konwiński Zbigniew Marek;18548;4.09;8.42;T;M
26;7;PO;Lamczyk Stanisław Józef;12664;2.79;5.75;T;M
26;8;PO;Budnik Jerzy Feliks;8546;1.88;3.88;T;M
26;9;PO;Zajączkowska Alicja Zenobia;6252;1.38;2.84;N;K
26;10;PO;Lisowska Bożenna;4642;1.02;2.11;N;K
26;11;PO;Leik Adam Zygmunt;6163;1.36;2.80;N;M
26;12;PO;Mikulska Nathalie Nina;1473;0.32;0.67;N;M
26;13;PO;Redzimski Leszek Andrzej;7480;1.65;3.40;N;M
26;14;PO;Kardaś Jadwiga;975;0.21;0.44;N;K
26;15;PO;Grzeszczuk Halina;1720;0.38;0.78;N;K
26;16;PO;Szczepański Marek;3562;0.78;1.62;N;M
26;17;PO;Nowak Adam;2913;0.64;1.32;N;M
26;18;PO;Kamińska Joanna Katarzyna;2647;0.58;1.20;N;K
26;19;PO;Piaskowska Hanna Anna;962;0.21;0.44;N;K
26;20;PO;Zabrocki Dariusz Robert;3032;0.67;1.38;N;M
26;21;PO;Kaźmierski Mirosław;823;0.18;0.37;N;M
26;22;PO;Holc Anna Elżbieta;1168;0.26;0.53;N;K
26;23;PO;Aftanasiuk-Biedrzycka Alicja Barbara;817;0.18;0.37;N;K
26;24;PO;Kalinowska Jolanta Maria;2218;0.49;1.01;N;K
26;25;PO;Daduń Mirosława Janina;620;0.14;0.28;N;K
26;26;PO;Kreft Janusz;2273;0.50;1.03;N;M
26;27;PO;Singer Elżbieta;1868;0.41;0.85;N;K
26;28;PO;Szumełda Radomir;6656;1.47;3.02;N;M
27;1;PiS;Szwed Stanisław;32416;10.41;33.03;T;M
27;2;PiS;Czabański Krzysztof;8885;2.85;9.05;N;M
27;3;PiS;Falfus Jacek Eugeniusz;11391;3.66;11.61;T;M
27;4;PiS;Matuszny Kazimierz Władysław;8372;2.69;8.53;N;M
27;5;PiS;Pięta Stanisław Jan;12708;4.08;12.95;T;M
27;6;PiS;Wiciak Magdalena Maria;3660;1.18;3.73;N;K
27;7;PiS;Gaża Grzegorz Krzysztof;5731;1.84;5.84;N;M
27;8;PiS;Wałach Monika Irena;1899;0.61;1.93;N;K
27;9;PiS;Dzierżawski Witold Marek;1132;0.36;1.15;N;M
27;10;PiS;Binda Andrzej Marcin;1096;0.35;1.12;N;M
27;11;PiS;Jędraszewska Alicja Maria;1270;0.41;1.29;N;K
27;12;PiS;Sadlik Anna Barbara;1016;0.33;1.04;N;K
27;13;PiS;Malcher Aleksander Franciszek;2410;0.77;2.46;N;M
27;14;PiS;Pokusa Marcin Jan;1651;0.53;1.68;N;M
27;15;PiS;Balcerek Grażyna;1226;0.39;1.25;N;K
27;16;PiS;Zipser Monika Helena;371;0.12;0.38;N;K
27;17;PiS;Mazur Katarzyna Ewa;1156;0.37;1.18;N;K
27;18;PiS;Kraus Urszula;1762;0.57;1.80;N;K
27;1;SLD;Marszałek Andrzej;6341;2.04;31.89;N;M
27;2;SLD;Kotkowska Bożena Teresa;4897;1.57;24.63;N;K
27;3;SLD;Brudny Alfred;2827;0.91;14.22;N;M
27;4;SLD;Seredyńska-Targosz Janina Wanda;604;0.19;3.04;N;K
27;5;SLD;Rusin Agata Katarzyna;869;0.28;4.37;N;K
27;6;SLD;Repeta Paweł Jacek;352;0.11;1.77;N;M
27;7;SLD;Kochutek Grażyna Irena;399;0.13;2.01;N;K
27;8;SLD;Banot Aleksandra Ewa;455;0.15;2.29;N;K
27;9;SLD;Gęga Lidia Maria;370;0.12;1.86;N;K
27;10;SLD;Papierniak Anna Małgorzata;177;0.06;0.89;N;K
27;11;SLD;Niedzwiedzki Łukasz Andrzej;292;0.09;1.47;N;M
27;12;SLD;Durtan Tomasz;117;0.04;0.59;N;M
27;13;SLD;Brandys-Chwastek Katarzyna Ewa;413;0.13;2.08;N;K
27;14;SLD;Kliś Henryka Anna;389;0.12;1.96;N;K
27;15;SLD;Szweda Zygmunt Jan;536;0.17;2.70;N;M
27;16;SLD;Pasik Mariusz Jerzy;134;0.04;0.67;N;M
27;17;SLD;Mróz Krystian;224;0.07;1.13;N;M
27;18;SLD;Jonkisz Jarosław Andrzej;485;0.16;2.44;N;M
27;1;PSL;Ormaniec Marian Albin;5675;1.82;26.84;N;M
27;2;PSL;Badowska Joanna Teresa;3467;1.11;16.40;N;K
27;3;PSL;Szemla Mirosław Stanisław;1857;0.60;8.78;N;M
27;4;PSL;Kożusznik Danuta Maria;1038;0.33;4.91;N;K
27;5;PSL;Ducin Ryszard;1074;0.34;5.08;N;M
27;6;PSL;Brandys Marian Piotr;958;0.31;4.53;N;M
27;7;PSL;Pilarz Izabela Anna;521;0.17;2.46;N;K
27;8;PSL;Lukasek Lidia Anna;410;0.13;1.94;N;K
27;9;PSL;Grzyb Andrzej Bernard;463;0.15;2.19;N;M
27;10;PSL;Kucharczyk Stanisław Wojciech;578;0.19;2.73;N;M
27;11;PSL;Gazur Jan Franciszek;461;0.15;2.18;N;M
27;12;PSL;Bieniek Maciej;714;0.23;3.38;N;M
27;13;PSL;Wierzbinka Katarzyna Zofia;376;0.12;1.78;N;K
27;14;PSL;Legierska Aleksandra;1110;0.36;5.25;N;K
27;15;PSL;Wenglorz Halina Stefania;452;0.15;2.14;N;K
27;16;PSL;Zachraj Jan Jerzy;825;0.26;3.90;N;M
27;17;PSL;Staszek Jacek Stanisław;486;0.16;2.30;N;M
27;18;PSL;Kliś Jerzy Roman;678;0.22;3.21;N;M
27;1;PO;Nykiel Mirosława;43329;13.91;32.96;T;K
27;2;PO;Kowalski Sławomir Stanisław;13389;4.30;10.18;T;M
27;3;PO;Trybuś Aleksandra Barbara;10061;3.23;7.65;T;K
27;4;PO;Wykręt Adam;9069;2.91;6.90;N;M
27;5;PO;Pępek Małgorzata Anna;12723;4.09;9.68;T;K
27;6;PO;Gluza Czesław Tadeusz;13334;4.28;10.14;T;M
27;7;PO;Kręcichwost Lucyna Maria;4261;1.37;3.24;N;K
27;8;PO;Łaciak Stanisław;2027;0.65;1.54;N;M
27;9;PO;Komor Klaudiusz Stanisław;6337;2.03;4.82;N;M
27;10;PO;Błaszczyk Bernard;1482;0.48;1.13;N;M
27;11;PO;Kędracka Karolina Klaudia;3280;1.05;2.49;N;K
27;12;PO;Masny Sławomir;1190;0.38;0.91;N;M
27;13;PO;Czapiga Cezary Józef;912;0.29;0.69;N;M
27;14;PO;Kania Anetta Maria;1803;0.58;1.37;N;K
27;15;PO;Ryplewicz Rafał Paweł;885;0.28;0.67;N;M
27;16;PO;Kierpiec Anna;1263;0.41;0.96;N;K
27;17;PO;Herma Jerzy Andrzej;1459;0.47;1.11;N;M
27;18;PO;Pilch Klaudia Monika;4667;1.50;3.55;N;K
28;1;PiS;Wiśniewska Jadwiga Maria;34491;15.36;56.15;T;K
28;2;PiS;Giżyński Szymon Stanisław;9146;4.07;14.89;T;M
28;3;PiS;Sądel Jerzy Bogdan;3068;1.37;4.99;N;M
28;4;PiS;Burzyńska Lidia Ewa;2637;1.17;4.29;N;K
28;5;PiS;Wójcik Grzegorz Marek;2839;1.26;4.62;N;M
28;6;PiS;Janus Krzysztof Józef;1501;0.67;2.44;N;M
28;7;PiS;Pohorecka Monika Sylwia;805;0.36;1.31;N;K
28;8;PiS;Łuczak Agnieszka Małgorzata;650;0.29;1.06;N;K
28;9;PiS;Trepka Mariusz Wiesław;579;0.26;0.94;N;M
28;10;PiS;Dłużniak Adam Tomasz;364;0.16;0.59;N;M
28;11;PiS;Korzonek Dorota Ewa;1104;0.49;1.80;N;K
28;12;PiS;Świerc Krystian Franciszek;840;0.37;1.37;N;M
28;13;PiS;Janiszewska Anna Maria;2106;0.94;3.43;N;K
28;14;PiS;Klimek Ryszard Wincenty;1299;0.58;2.11;N;M
28;1;SLD;Adamkiewicz Janusz Stefan;3773;1.68;16.02;N;M
28;2;SLD;Balt Marek Paweł;5378;2.40;22.84;T;M
28;3;SLD;Kall Zdzisława;2784;1.24;11.82;N;K
28;4;SLD;Kasprzyk Jacek Franciszek;3668;1.63;15.58;N;M
28;5;SLD;Sikorski Grzegorz Mieczysław;876;0.39;3.72;N;M
28;6;SLD;Ogończyk Mariusz Dominik;392;0.17;1.66;N;M
28;7;SLD;Bąk Joanna Cecylia;1506;0.67;6.40;N;K
28;8;SLD;Juszczyk-Rozlach Marzena Beata;238;0.11;1.01;N;K
28;9;SLD;Mizera Barbara Maria;1014;0.45;4.31;N;K
28;10;SLD;Włodarek Radosław Stanisław;1135;0.51;4.82;N;M
28;11;SLD;Szewczyk Karina Izabela;846;0.38;3.59;N;K
28;12;SLD;Wabnic Łukasz Piotr;525;0.23;2.23;N;M
28;13;SLD;Skorek Agnieszka Wioletta;717;0.32;3.04;N;K
28;14;SLD;Korsak Jan;695;0.31;2.95;N;M
28;1;PSL;Serafin Władysław;6140;2.74;31.19;N;M
28;2;PSL;Smela Krzysztof;3214;1.43;16.32;N;M
28;3;PSL;Banasiak Aleksandra;1292;0.58;6.56;N;K
28;4;PSL;Socha-Korendo Anna Marta;1050;0.47;5.33;N;K
28;5;PSL;Anioł Michał Ludwik;663;0.30;3.37;N;M
28;6;PSL;Lech Andrzej Krzysztof;816;0.36;4.14;N;M
28;7;PSL;Nowak Robert Tomasz;1104;0.49;5.61;N;M
28;8;PSL;Migalska Małgorzata Zofia;586;0.26;2.98;N;K
28;9;PSL;Gałuszka Małgorzata Ewa;481;0.21;2.44;N;K
28;10;PSL;Kiepura Henryk;2044;0.91;10.38;N;M
28;11;PSL;Winnicka-Kowalik Zuzanna Barbara;385;0.17;1.96;N;K
28;12;PSL;Klimza Witold Paweł;279;0.12;1.42;N;M
28;13;PSL;Pełka Zbigniew Adam;362;0.16;1.84;N;M
28;14;PSL;Boski Grzegorz;1272;0.57;6.46;N;M
28;1;PO;Rozpondek Halina Leokadia;23722;10.57;30.22;T;K
28;2;PO;Leszczyna Izabela Dorota;18737;8.35;23.87;T;K
28;3;PO;Sztolcman Grzegorz Czesław;8926;3.98;11.37;T;M
28;4;PO;Jakubiec Janusz Stefan;5112;2.28;6.51;N;M
28;5;PO;Sabat Bartłomiej Daniel;4544;2.02;5.79;N;M
28;6;PO;Sadek Iwona Józefa;1239;0.55;1.58;N;K
28;7;PO;Janic Iwona Joanna;2682;1.19;3.42;N;K
28;8;PO;Kaczuga Adam Bogdan;1433;0.64;1.83;N;M
28;9;PO;Nowakowska Marzena Gabriela;1160;0.52;1.48;N;K
28;10;PO;Jasińska Barbara Izabela;1350;0.60;1.72;N;K
28;11;PO;Komorowski Wojciech Jan;1910;0.85;2.43;N;M
28;12;PO;Biernat Marcin;2413;1.07;3.07;N;M
28;13;PO;Serwiak Krzysztof Jacek;514;0.23;0.65;N;M
28;14;PO;Kurpios Piotr Marian;4758;2.12;6.06;N;M
29;1;PiS;Pyzik Piotr Mieczysław;12039;4.28;18.32;T;M
29;2;PiS;Polaczek Jerzy Jan;22310;7.93;33.94;T;M
29;3;PiS;Chłopek Aleksander Antoni;5596;1.99;8.51;N;M
29;4;PiS;Wita Tadeusz Antoni;4505;1.60;6.85;N;M
29;5;PiS;Pyrk Alfred Andrzej;1704;0.61;2.59;N;M
29;6;PiS;Krupka Anna Maria;3044;1.08;4.63;N;K
29;7;PiS;Burdziak Józef;1948;0.69;2.96;N;M
29;8;PiS;Wieczorek Jarosław Wiesław;2195;0.78;3.34;N;M
29;9;PiS;Znyk Bogusław;659;0.23;1.00;N;M
29;10;PiS;Dziuk Barbara Anna;2053;0.73;3.12;N;K
29;11;PiS;Goliszewski Zdzisław;1909;0.68;2.90;N;M
29;12;PiS;Rudzki Stanisław Józef;608;0.22;0.93;N;M
29;13;PiS;Iskra Izabela Anna;1021;0.36;1.55;N;K
29;14;PiS;Rokosz Krystyna Maria;757;0.27;1.15;N;K
29;15;PiS;Suchanek Krystyna Maria;1823;0.65;2.77;N;K
29;16;PiS;Badurczyk Małgorzata Roma;281;0.10;0.43;N;K
29;17;PiS;Patoń Piotr Jerzy;918;0.33;1.40;N;M
29;18;PiS;Sarré Joanna;2354;0.84;3.58;N;K
29;1;SLD;Kwaśnicka Ela Wanda;6267;2.23;28.57;N;K
29;2;SLD;Widuch Marek Damian;5699;2.03;25.98;N;M
29;3;SLD;Wojcieszek Andrzej Henryk;2397;0.85;10.93;N;M
29;4;SLD;Król Adrian Marian;976;0.35;4.45;N;M
